Longitude,Latitude,Name
5.8674041, 51.8476951, "Heertjes"
6.14037699999999, 50.8785065, "Haus Beckers"
4.637061, 52.3815488, "Cafe Studio"
5.2842533, 52.2115972, "Prins Hendrik"
4.3459539, 50.8308793, "Le Bar à Gilles"
4.6372974, 52.4483203, "Cafe Middeloo"
5.38454930000001, 50.9366423, "Pleintje"
4.90080429931781, 52.3724309947568, "Café Fonteyn"
3.97251700000001, 51.0794038, "De pelgrim"
3.84969219999999, 51.0296338, "St Hubert"
5.0590736, 52.6396231, "Santé"
5.86560650000001, 51.8450345, "Het Arsenaal"
4.79713580000001, 52.7868423, "De Olde Smidse"
4.47710040000001, 51.0262875, "Den Akker"
6.0002905, 51.3205617, "De Pool"
6.25368829999998, 51.2163836, "Zur Schier"
6.85224899999999, 52.2430061, "Vestingbar"
4.4101911, 51.2212206, "Keizerke"
4.49747170000001, 52.1610287, "Bad Habits"
6.13689679914574, 50.8176356947944, "Berks"
6.1705835, 49.632686, "Bar Ester's"
3.9469669, 51.0463834, "In den Boerenkrijg"
4.33480580000001, 51.0112799, "Bij den Bels"
4.90066410000001, 52.375785, "De Engel van Amsterdam"
6.89227894842259, 49.5830732016089, "Zennisch"
4.5029186, 52.1635189, "'t Spoortje"
4.6437988, 51.3982438, "Guldenhof"
5.33941700000001, 50.9302012, "'t Dwaallicht"
5.41879500000001, 50.9370617, "De Passant"
3.1216353, 50.9544828, "P'tit Pari"
3.7428887, 51.0583179, "Capri"
5.46434509999999, 50.5886478, "FRED' CAFE (Le)"
6.69327990000001, 51.1994958, "Stiftskeller zu Neuss"
5.1823578, 52.2274207, "'t Spoor"
4.32446240000001, 50.8723675, "Miroir"
4.3519243, 50.845898, "Goupil le fol"
4.49539209999999, 52.1571573, "Olivier"
4.39829499938775, 51.9154729947667, "'t Spul"
4.09237309999999, 51.0756695, ""
7.01106109999999, 51.4581048, "Zum Pümpchen"
4.71382499999999, 50.881425, "Charly's"
3.92457469999999, 51.1214644, "Smisken"
3.13628120000001, 51.3214402, ""
4.4798995, 51.0283408, "salvator"
4.03968619943767, 51.2068821947839, "'t Kafee"
4.49189270000001, 51.1587779, "'t Hoefijzer"
6.52589319999999, 52.1393698, "Baan"
6.3250018, 51.5162106, ""
4.98797679999999, 51.1685875, "'t Kelderke"
5.78346219999999, 50.9060705, ""
5.6980703, 50.8495735999999, "Irish pub"
5.89967380000001, 51.0147498, "Schäpers-Vermeulen"
7.12418129900831, 50.8249017947942, "Santana Cocktailbar"
3.21799979999999, 51.1975771, "Santa Fé"
4.35798309999999, 52.0113937, "De Sjees"
6.4299022, 51.1957317, "Liberty Gay Club-Bar"
4.03882639943779, 50.942160094791, "Brussels City"
4.10073960000001, 51.1155047, "Den Eyck"
4.28363919999999, 51.4939415, "Ponderosa"
6.523861, 52.3093263, "Duizendpoot"
4.41364790000001, 51.2215578, "Kassa 4"
5.1219361, 52.0950238, "ACU"
6.79355059905433, 51.1923108947843, "Uni-Restaurant und Bar "vita""
7.20939689899645, 53.3688057947388, "Cafe Einstein"
3.7272732, 51.0478216, "Vooruit"
7.1842547, 51.3980248, "Havanna"
7.06968509999999, 52.4340278, "Mamba"
6.71847410000001, 51.4107085, ""
4.88067330000001, 52.3794724, "de Gijs"
5.38408047410643, 50.9209759701111, "De Ploeg"
4.40672990000001, 51.2245498, "trein der traagheid"
4.80857039999999, 51.0418706, "Cafe"
5.91342300000002, 49.6581535, "Café Sandkescht"
4.34699260000001, 50.8451379, "Moeder Lambic (Fontainas)"
5.1239847, 52.0932469, "Florin Utrecht"
4.6492592, 51.1877961, "De Cruyk"
4.4843936, 52.1630513, "Rose and crown"
4.6041106, 51.1622076, "'t Hoefijzer"
5.91516089999999, 51.9820642, "Cafe Vrijdag"
7.0803875990144, 51.4686824947773, "Zentrale"
4.69594599999998, 50.865588, "De Phare"
